"ID";"FECHA";"REFERENCIA";"NOMBRE";"DEPARTAMENTO";"SUB1";"SUB2";"SUB3";"SUB4";"SUB5";"CANTIDAD";"TOTAL VENTA";"COSTOS"
"267776";"2018-01-09";"DOVE337";"ACONDICIONADOR DOVE  X400ML";"5";"23";"120";"99";"0";"0";"1";"17200";"10698"
"267777";"2018-01-09";"DOVE368";"SHAMPOO DOVE X400ML SURTIDO";"5";"23";"120";"101";"0";"0";"1";"17200";"12135.39"
"265857";"2018-01-03";"DOVE430";"SHAMPOO DOVE X200ML";"5";"23";"120";"101";"0";"0";"1";"12300";"8900.65"
"265973";"2018-01-03";"DOVE731";"SUECO NINO DOVE REF 731";"3";"14";"82";"0";"0";"0";"1";"9900";"6833.33"
"266873";"2018-01-05";"DOVE755";"SUECO NINA DOVE REF 755";"3";"14";"81";"0";"0";"0";"1";"13000";"7900"
"265888";"2018-01-03";"DOVE852";"SUECO NINO PINES DOVE";"3";"14";"82";"0";"0";"0";"1";"13000";"0"
"267131";"2018-01-06";"DOVE852";"SUECO NINO PINES DOVE";"3";"14";"82";"0";"0";"0";"1";"13000";"0"
"269552";"2018-01-13";"DOVE852";"SUECO NINO PINES DOVE";"3";"14";"82";"0";"0";"0";"1";"13000";"0"
"269937";"2018-01-15";"DOVE856";"DOVE MEN + CARE ROLLON X30ML";"5";"23";"0";"0";"0";"0";"9";"23850";"15425.64"
"268934";"2018-01-12";"DRAG900";"CANDELA DRAGON ";"2";"0";"0";"0";"0";"0";"1";"700";"400"
"269529";"2018-01-13";"DRAG900";"CANDELA DRAGON ";"2";"0";"0";"0";"0";"0";"1";"700";"400"
"270161";"2018-01-15";"DRAG900";"CANDELA DRAGON ";"2";"0";"0";"0";"0";"0";"1";"700";"400"
"266852";"2018-01-05";"DREA726";"CAMIBUSO NINO POLO MODA LIGERA DREAMKO";"1";"3";"19";"31";"0";"0";"1";"17000";"0"
"268999";"2018-01-12";"DRGY702";"CEPILLO DE DEDO PARA BEBE DR GYM";"1";"1";"7";"0";"0";"0";"1";"2500";"1633.33"
"265923";"2018-01-03";"DRGY872";"CHUPO BB DR GYM ";"1";"1";"7";"8";"0";"0";"2";"4000";"0"
"268547";"2018-01-11";"DRGY872";"CHUPO BB DR GYM ";"1";"1";"7";"8";"0";"0";"1";"2000";"0"
"268927";"2018-01-12";"DRGY872";"CHUPO BB DR GYM ";"1";"1";"7";"8";"0";"0";"2";"4000";"0"
"267207";"2018-01-06";"DRIF433";"CAMISETA HOMBRE DRIFIT MARCAS";"1";"5";"39";"58";"0";"0";"1";"20000";"12428.57"
"268211";"2018-01-10";"DRIF433";"CAMISETA HOMBRE DRIFIT MARCAS";"1";"5";"39";"58";"0";"0";"1";"20000";"12428.57"
"268655";"2018-01-11";"DRIF433";"CAMISETA HOMBRE DRIFIT MARCAS";"1";"5";"39";"58";"0";"0";"1";"20000";"12428.57"
"269427";"2018-01-13";"DROM177";"DROMATIC POLIMERO X20ML PARA EL CABELLO EN SOBRE";"5";"23";"120";"104";"0";"0";"2";"4000";"2431.86"
"270310";"2018-01-15";"DROM177";"DROMATIC POLIMERO X20ML PARA EL CABELLO EN SOBRE";"5";"23";"120";"104";"0";"0";"3";"6000";"3647.79"
"267300";"2018-01-06";"DSTA732";"BLUSA DAMA DSTAPE VARIAS REF ";"1";"4";"29";"40";"0";"0";"1";"30000";"0"
"266836";"2018-01-05";"DULC000";"CACHETERO DAMA DULCE MIEL VARIAS REF";"1";"4";"28";"34";"8";"0";"1";"5000";"3000"
"265818";"2018-01-03";"DULC001";"DULCEABRIGO MED 35X60";"1";"1";"7";"0";"0";"0";"1";"1700";"1064.53"
"267431";"2018-01-07";"DULC001";"DULCEABRIGO MED 35X60";"1";"1";"7";"0";"0";"0";"2";"3400";"2129.06"
"267526";"2018-01-08";"DULC001";"DULCEABRIGO MED 35X60";"1";"1";"7";"0";"0";"0";"1";"1700";"1064.53"
"269442";"2018-01-13";"DULC001";"DULCEABRIGO MED 35X60";"1";"1";"7";"0";"0";"0";"1";"1700";"1064.53"
"269640";"2018-01-14";"DULC001";"DULCEABRIGO MED 35X60";"1";"1";"7";"0";"0";"0";"1";"1700";"1064.53"
"266032";"2018-01-03";"DULC006";"CAMISETA HM DULCE GRACIA REF 0063/0031";"1";"5";"39";"58";"0";"0";"1";"21000";"14000"
"268944";"2018-01-12";"DULC600";"TOP  DULCE NINA MIEL VARIAS REF";"1";"2";"8";"11";"0";"0";"1";"4900";"3000"
"270558";"2018-01-15";"DULC600";"TOP  DULCE NINA MIEL VARIAS REF";"1";"2";"8";"11";"0";"0";"4";"19600";"12000"
"266979";"2018-01-06";"DULC800";"CACHETERO NINA DULCE MIEL VARIAS REF";"1";"2";"8";"9";"4";"0";"1";"3900";"2589.92"
"269908";"2018-01-15";"DULC906";"CALZON DAMA DULCE MARIA REF 6000/9000";"1";"4";"28";"34";"7";"0";"1";"5000";"0"
"266523";"2018-01-05";"DUVY003";"POLVO DECOLORANTE BLEACHING POWDER DUVY CLASSX10G";"5";"23";"0";"0";"0";"0";"2";"3200";"1949.16"
"268530";"2018-01-11";"DUVY003";"POLVO DECOLORANTE BLEACHING POWDER DUVY CLASSX10G";"5";"23";"0";"0";"0";"0";"2";"3200";"1949.16"
"268935";"2018-01-12";"DUVY003";"POLVO DECOLORANTE BLEACHING POWDER DUVY CLASSX10G";"5";"23";"0";"0";"0";"0";"1";"1600";"974.58"
"269698";"2018-01-14";"DUVY003";"POLVO DECOLORANTE BLEACHING POWDER DUVY CLASSX10G";"5";"23";"0";"0";"0";"0";"3";"4800";"2923.74"
"270206";"2018-01-15";"DUVY003";"POLVO DECOLORANTE BLEACHING POWDER DUVY CLASSX10G";"5";"23";"0";"0";"0";"0";"1";"1350";"974.58"
"270216";"2018-01-15";"DUVY004";"TRATAMIENTO DUVY X 400";"5";"23";"120";"104";"0";"0";"1";"14600";"9916"
"265452";"2018-01-02";"DYES161";"CAMIBUSO HM POLO DYE STYLE REF 7161/7310";"1";"5";"39";"60";"0";"0";"1";"27000";"0"
"267208";"2018-01-06";"DYES327";"CAMISILLA HOMBRE DYE STYLE REF 7327/7328/7333";"1";"5";"39";"57";"0";"0";"1";"21000";"0"
"266607";"2018-01-05";"DYJJ248";"SHORT NINA DYJ GIRLS 510248";"1";"2";"12";"0";"0";"0";"1";"21000";"0"
"267598";"2018-01-08";"DYJJ248";"SHORT NINA DYJ GIRLS 510248";"1";"2";"12";"0";"0";"0";"1";"21000";"0"
"267057";"2018-01-06";"EBMM022";"BROCHA RUBOR LUJO EBM REF 022";"5";"21";"113";"91";"0";"0";"1";"5000";"0"
"266791";"2018-01-05";"ECUA010";"SACO ENCAJE DAMA Y BOTON PEQ";"1";"4";"13";"0";"0";"0";"1";"20900";"13521.74"
"266224";"2018-01-04";"ECUA012";"TORERO TEJIDO DAMA CORTO";"1";"4";"13";"0";"0";"0";"1";"19900";"13000"
"268766";"2018-01-11";"EFFE001";"ESMALTE BASE UNAS DE ACERO";"5";"21";"112";"83";"0";"0";"1";"5900";"4158.82"
"270141";"2018-01-15";"EFFE001";"ESMALTE BASE UNAS DE ACERO";"5";"21";"112";"83";"0";"0";"1";"5900";"4158.82"
"266528";"2018-01-05";"EGOO789";"GEL EGO SOBRE ";"5";"22";"0";"0";"0";"0";"1";"600";"477.09"
"267204";"2018-01-06";"EGOO789";"GEL EGO SOBRE ";"5";"22";"0";"0";"0";"0";"2";"1200";"954.18"
"267881";"2018-01-09";"EGOO789";"GEL EGO SOBRE ";"5";"22";"0";"0";"0";"0";"2";"1200";"954.18"
"269360";"2018-01-13";"EGOO789";"GEL EGO SOBRE ";"5";"22";"0";"0";"0";"0";"1";"600";"477.09"
"268900";"2018-01-12";"EGOO824";"GEL EGO EXTRE POR 120ML";"5";"23";"120";"102";"0";"0";"1";"2400";"1592.51"
"269438";"2018-01-13";"ELEF160";"ELEFANTE PEQ PORCELANA";"2";"13";"0";"0";"0";"0";"3";"7500";"0"
"269683";"2018-01-14";"ELEF160";"ELEFANTE PEQ PORCELANA";"2";"13";"0";"0";"0";"0";"5";"11400";"0"
"269373";"2018-01-13";"ELEG014";"COTINA ELEGANT HOME FLECO GRUESO";"6";"0";"0";"0";"0";"0";"1";"48900";"37333.33"
"267853";"2018-01-09";"ELEG049";"SABANA ELEGANT HOME DOBLE 1/40";"6";"27";"122";"113";"70";"0";"1";"50900";"37500"
"268438";"2018-01-10";"ELEG050";"SABANA SENCILLA ELEGANT 1 METRO";"6";"27";"122";"113";"71";"0";"1";"36500";"28833.33"
"266115";"2018-01-03";"ELEG594";"MEDIA VALETA DAMA SURTIDA";"1";"4";"37";"0";"0";"0";"1";"1500";"770.4"
"269265";"2018-01-12";"ELEG810";"CORTINA ELEGAN HOME CHINA";"6";"27";"122";"117";"0";"0";"1";"61900";"44000"
"268531";"2018-01-11";"ELIZ006";"ANTITRANSPIRANTE ELIZABETH ARDEN CREMA  X 40ML";"5";"23";"119";"96";"0";"0";"1";"2600";"1691.42"
"266892";"2018-01-05";"ELIZ067";"DESODORANTE ELIZABETH ROLL X 30ML";"5";"23";"119";"96";"0";"0";"1";"2400";"1664.91"
"267948";"2018-01-10";"ELVI173";"PANUELO X3 EL VIEJO BAUL 5173";"1";"5";"0";"0";"0";"0";"5";"27750";"0"
"269948";"2018-01-15";"ELVI173";"PANUELO X3 EL VIEJO BAUL 5173";"1";"5";"0";"0";"0";"0";"15";"86250";"0"
"265647";"2018-01-02";"ELLA005";"TOALLAS DELGADAS CON ALAS EMPAQUE FAMILIA X40";"5";"23";"114";"0";"0";"0";"1";"6000";"4734.5"
"265901";"2018-01-03";"ELLA005";"TOALLAS DELGADAS CON ALAS EMPAQUE FAMILIA X40";"5";"23";"114";"0";"0";"0";"1";"6000";"4734.5"
"266743";"2018-01-05";"ELLA005";"TOALLAS DELGADAS CON ALAS EMPAQUE FAMILIA X40";"5";"23";"114";"0";"0";"0";"1";"6000";"4734.5"
"266929";"2018-01-06";"ELLA005";"TOALLAS DELGADAS CON ALAS EMPAQUE FAMILIA X40";"5";"23";"114";"0";"0";"0";"1";"6000";"4734.5"
"266109";"2018-01-03";"ELLA006";"TOALLA ELLAS DELGADA CON ALAS X10U";"5";"23";"119";"98";"0";"0";"10";"15000";"11142.6"
"270068";"2018-01-15";"ELLA006";"TOALLA ELLAS DELGADA CON ALAS X10U";"5";"23";"119";"98";"0";"0";"1";"1500";"1114.26"
"270236";"2018-01-15";"ELLA008";"PROTECTORES ELLAS X15 ANATOMICAS 2X1";"5";"23";"114";"0";"0";"0";"1";"3100";"2398.44"
"266394";"2018-01-04";"ELLA017";" PROTECTORES ELLAS X30 ANATOMICO 2X1";"5";"23";"119";"98";"0";"0";"1";"4700";"3585.15"
"268627";"2018-01-11";"ELLA369";"TOALLA NOCTURNA MAS ELLAS DELGADA X 10";"5";"23";"115";"0";"0";"0";"1";"3300";"2449.04"
"269625";"2018-01-14";"ELLA369";"TOALLA NOCTURNA MAS ELLAS DELGADA X 10";"5";"23";"115";"0";"0";"0";"1";"3300";"2449.04"
"270360";"2018-01-15";"ELLA369";"TOALLA NOCTURNA MAS ELLAS DELGADA X 10";"5";"23";"115";"0";"0";"0";"1";"3300";"2449.04"
"266393";"2018-01-04";"ELLA522";"TOALLAS ELLAS PAGUE 8 LLEVE 16";"5";"23";"114";"0";"0";"0";"1";"3400";"2608.82"
"267455";"2018-01-07";"ELLA522";"TOALLAS ELLAS PAGUE 8 LLEVE 16";"5";"23";"114";"0";"0";"0";"1";"3400";"2608.82"
"269493";"2018-01-13";"ELLA522";"TOALLAS ELLAS PAGUE 8 LLEVE 16";"5";"23";"114";"0";"0";"0";"1";"3400";"2608.82"
"266056";"2018-01-03";"EMIL110";"CACHETERO DAMA EMILIA REF VARIAS";"1";"4";"8";"0";"0";"0";"1";"6900";"4500"
"268254";"2018-01-10";"ENAG002";"ENAGUA LARGA";"1";"4";"8";"0";"0";"0";"1";"5900";"3833.33"
"265911";"2018-01-03";"ENGO006";"BRILLO MINI ENGOL COLLECTIONS REF EN9006";"5";"21";"113";"88";"0";"0";"1";"500";"0"
"268406";"2018-01-10";"ENGO006";"BRILLO MINI ENGOL COLLECTIONS REF EN9006";"5";"21";"113";"88";"0";"0";"1";"500";"0"
"270377";"2018-01-15";"ENGO006";"BRILLO MINI ENGOL COLLECTIONS REF EN9006";"5";"21";"113";"88";"0";"0";"1";"500";"0"
"269947";"2018-01-15";"ENGO016";"SOMBRA ENGOL X16 REF EN8016A";"5";"21";"113";"92";"0";"0";"9";"49500";"31500"
"266631";"2018-01-05";"ENGO018";"SOMBRA ENGOL X18 COLORES  REF EN8018";"5";"21";"113";"92";"0";"0";"1";"5900";"3800"
"269890";"2018-01-14";"ENGO052";"SOMBRE ENGOL METALIZADA Y MATTE X12 CLR REF LM52";"5";"21";"113";"92";"0";"0";"1";"11000";"0"
"266097";"2018-01-03";"ENGO220";"BRILLO MATTE ENGOL LIPGLOSS REF EB220";"5";"21";"113";"88";"0";"0";"1";"6000";"0"
"267420";"2018-01-07";"ENGO701";"SOMBRA ENGOL COLLECTIONS REF SURTIDAS";"5";"21";"113";"92";"0";"0";"1";"5900";"4200"
"268353";"2018-01-10";"ENGO701";"SOMBRA ENGOL COLLECTIONS REF SURTIDAS";"5";"21";"113";"92";"0";"0";"1";"5900";"4200"
"266950";"2018-01-06";"ENGO816";"BRILLO ENGOL COLLECTIONS REF 2616E";"5";"21";"113";"88";"0";"0";"2";"5800";"3600"
"270193";"2018-01-15";"EROT190";"JEAN DAMA EROTICK";"1";"4";"31";"0";"0";"0";"1";"49200";"40750"
"268096";"2018-01-10";"EROT346";"JEAN DM EROTICK REF 2346/2344/2345";"1";"4";"31";"0";"0";"0";"1";"55000";"0"
"269185";"2018-01-12";"ESCA003";"1/4 ESCARCHA";"2";"17";"0";"0";"0";"0";"1";"3000";"1777.93"
"268095";"2018-01-10";"ESCA004";"1/4 ESCARCHA TORNASOL";"2";"17";"0";"0";"0";"0";"1";"3650";"2364.62"
"269439";"2018-01-13";"ESCL129";"ESCLAVA ACERO SRT";"2";"6";"53";"0";"0";"0";"1";"17000";"0"
"267356";"2018-01-07";"ESPE003";"ESPEJO N 4 GRANDE";"2";"13";"0";"0";"0";"0";"1";"6900";"4350.84"
"265490";"2018-01-02";"ESPE006";"ESPEJO N1";"2";"13";"0";"0";"0";"0";"1";"1200";"792.36"
"267616";"2018-01-08";"ESPE006";"ESPEJO N1";"2";"13";"0";"0";"0";"0";"1";"1200";"792.36"
"270450";"2018-01-15";"ESPE006";"ESPEJO N1";"2";"13";"0";"0";"0";"0";"1";"1200";"792.36"
"266476";"2018-01-04";"ESPE075";"ESPEJO MADERA 40 X 75";"2";"0";"0";"0";"0";"0";"1";"21000";"15000"
"266233";"2018-01-04";"ESPE514";"ESPEJO MADERA";"2";"0";"0";"0";"0";"0";"1";"40000";"28000"
"269397";"2018-01-13";"ESPE514";"ESPEJO MADERA";"2";"0";"0";"0";"0";"0";"1";"33600";"28000"
"267945";"2018-01-10";"ESTA012";"PANUELO X3 EPH 2012";"5";"23";"119";"0";"0";"0";"6";"41400";"25503"
"269951";"2018-01-15";"ESTA014";"PANUELO ESTAMBOLL X3 REFE 2014";"1";"23";"0";"0";"0";"0";"3";"16200";"8349.72"
"267943";"2018-01-10";"ESTA017";"PANUELO ESTAMBOL X4 2017";"1";"5";"0";"0";"0";"0";"4";"27200";"13888"
"267942";"2018-01-10";"ESTA169";"PANUELO X3 SALPICON ESTAMBOL";"2";"13";"0";"0";"0";"0";"6";"33500";"0"
"269950";"2018-01-15";"ESTA169";"PANUELO X3 SALPICON ESTAMBOL";"2";"13";"0";"0";"0";"0";"6";"34500";"0"
"267368";"2018-01-07";"ESTI022";"STIKERS INFANTIL";"4";"17";"0";"0";"0";"0";"1";"1200";"350"
"267572";"2018-01-08";"ESTI022";"STIKERS INFANTIL";"4";"17";"0";"0";"0";"0";"1";"1200";"350"
"268262";"2018-01-10";"ESTI022";"STIKERS INFANTIL";"4";"17";"0";"0";"0";"0";"1";"1200";"350"
"268546";"2018-01-11";"ESTI022";"STIKERS INFANTIL";"4";"17";"0";"0";"0";"0";"1";"1200";"350"
"268005";"2018-01-10";"ESTI168";"CAMISETA  H SISA ESTIP";"1";"5";"0";"0";"0";"0";"2";"15400";"8750"
"266293";"2018-01-04";"ESTU007";"ESTUCHE CONTRO REMOTO";"2";"11";"74";"0";"0";"0";"4";"4000";"2414.28"
"266730";"2018-01-05";"ESTU007";"ESTUCHE CONTRO REMOTO";"2";"11";"74";"0";"0";"0";"1";"1000";"603.57"
"267531";"2018-01-08";"ESTU007";"ESTUCHE CONTRO REMOTO";"2";"11";"74";"0";"0";"0";"1";"1000";"603.57"
"265407";"2018-01-02";"ETNI350";"CAMISETA HM ETN INDUSTRIES VARIAS REF";"1";"5";"39";"58";"0";"0";"1";"20000";"0"
"267955";"2018-01-10";"EVEL004";"LICRA DAMA 3/4 EVELSY";"1";"4";"35";"50";"0";"0";"1";"8900";"6000"
"269079";"2018-01-12";"EVEL004";"LICRA DAMA 3/4 EVELSY";"1";"4";"35";"50";"0";"0";"1";"8900";"6000"
"266338";"2018-01-04";"EVEL009";"LEGUIS DM EVELSY REF 009";"1";"4";"35";"53";"0";"0";"1";"13000";"0"
"266336";"2018-01-04";"EVEL021";"LEGUIS DAMA FAJA EVELSY REF 021";"1";"4";"35";"51";"0";"0";"1";"18900";"13500"
"266173";"2018-01-04";"EVEL043";"TOP NINA EVELSY REF 043";"1";"2";"8";"11";"0";"0";"1";"2900";"1500"
"266996";"2018-01-06";"EVEL044";"TOP DAMA EVELSY REF 044";"1";"4";"28";"36";"0";"0";"1";"2900";"1800"
"265408";"2018-01-02";"EVEL063";"CONJUNTO LICRA DAMA EVELSY VARIAS REF";"1";"4";"129";"0";"0";"0";"1";"27000";"22500"
"266440";"2018-01-04";"EVEL079";"CONJUNTO LICRA DAMA EVELSY ";"1";"4";"129";"0";"0";"0";"1";"35900";"25000"
"267668";"2018-01-08";"EVEL142";"FALDA DM EVELSY REF 142";"1";"4";"32";"44";"0";"0";"1";"24000";"0"
"268666";"2018-01-11";"EXAM317";"SACAPUNTA EXAM GRADE PENCIL 317";"4";"17";"97";"0";"0";"0";"1";"1000";"750"
"266902";"2018-01-06";"EXCE180";"SET MOTO ARMAR EXCELLENT REF ZR/8180";"2";"9";"68";"0";"0";"0";"1";"4500";"0"
"268544";"2018-01-11";"EXCE180";"SET MOTO ARMAR EXCELLENT REF ZR/8180";"2";"9";"68";"0";"0";"0";"1";"4500";"0"
"269094";"2018-01-12";"EXPR002";"EXPRIMIDOR DE LIMON";"2";"13";"0";"0";"0";"0";"1";"2975";"2116.57"
"269371";"2018-01-13";"EXTE018";"EXTENSION CORD 18FT";"2";"11";"73";"0";"0";"0";"1";"5000";"0"
"265872";"2018-01-03";"EXTR003";"EXTRACTOR DE ESPINILLA";"2";"12";"0";"0";"0";"0";"5";"4000";"1999"
"266795";"2018-01-05";"EXTR003";"EXTRACTOR DE ESPINILLA";"2";"12";"0";"0";"0";"0";"1";"800";"399.8"
"267464";"2018-01-07";"EXTR003";"EXTRACTOR DE ESPINILLA";"2";"12";"0";"0";"0";"0";"1";"800";"399.8"
"268714";"2018-01-11";"EXTR003";"C/U EXTRACTOR DE ESPINILLA";"2";"12";"0";"0";"0";"0";"1";"300";"399.8"
"266882";"2018-01-05";"EXTR141";"BICICLETA XTREME";"2";"9";"68";"0";"0";"0";"1";"4000";"0"
"265719";"2018-01-02";"EXTR881";"HELICOPTERO MDN VOLADOR  EXTREME STUNTS POLICE ZOOM REF FD388/1A";"2";"9";"68";"0";"0";"0";"1";"5000";"2480.34"
"269911";"2018-01-15";"EYEL002";"PESTANA PELO A PELO ";"5";"21";"113";"0";"0";"0";"1";"2900";"1938.46"
"265983";"2018-01-03";"FACT003";"FACTURERO MINI X80";"4";"17";"95";"0";"0";"0";"1";"400";"246.24"
"266229";"2018-01-04";"FACT003";"FACTURERO MINI X80";"4";"17";"95";"0";"0";"0";"2";"800";"492.48"
"270505";"2018-01-15";"FACT003";"FACTURERO MINI X80";"4";"17";"95";"0";"0";"0";"1";"400";"246.24"
"268794";"2018-01-11";"FANT012";"VESTIDO FANTASY FASHION ";"1";"2";"131";"0";"0";"0";"1";"34000";"25900"
"265603";"2018-01-02";"FANT243";"CONJUNTO NINA FANTASY FASHION REF 24300";"1";"2";"127";"0";"0";"0";"1";"49000";"0"
"269700";"2018-01-14";"FANT293";"BALACA MELODY DELGADA";"2";"6";"55";"0";"0";"0";"1";"1200";"617.28"
"268966";"2018-01-12";"FANT321";"BLUSA NINA FANTASY REF 24321";"1";"2";"9";"0";"0";"0";"1";"28000";"17563"
"268991";"2018-01-12";"FANT683";"BLUSA NINA FANTASY REF 21683";"1";"2";"9";"0";"0";"0";"1";"29000";"18403"
"269844";"2018-01-14";"FANT700";"CONJUNTO NINA FANTASY FASHION";"1";"2";"127";"0";"0";"0";"1";"36900";"23424.63"
"266299";"2018-01-04";"FASH045";"MONA CABLE TELEFONO X4 COLOR PASTEL METALIZADO";"2";"12";"0";"0";"0";"0";"1";"2200";"1500"
"266804";"2018-01-05";"FASH045";"MONA CABLE TELEFONO X4 COLOR PASTEL METALIZADO";"2";"12";"0";"0";"0";"0";"2";"4400";"3000"
"266992";"2018-01-06";"FASH045";"MONA CABLE TELEFONO X4 COLOR PASTEL METALIZADO";"2";"12";"0";"0";"0";"0";"1";"2200";"1500"
"267885";"2018-01-09";"FASH045";"MONA CABLE TELEFONO X4 COLOR PASTEL METALIZADO";"2";"12";"0";"0";"0";"0";"1";"2200";"1500"
"269180";"2018-01-12";"FASH193";"POMPOM MONA X2 FASHION";"2";"6";"0";"0";"0";"0";"2";"5000";"0"
"269469";"2018-01-13";"FASH193";"POMPOM MONA X2 FASHION";"2";"6";"0";"0";"0";"0";"1";"2500";"0"
"270133";"2018-01-15";"FASH193";"POMPOM MONA X2 FASHION";"2";"6";"0";"0";"0";"0";"1";"2500";"0"
"265538";"2018-01-02";"FASH206";"SET DE CARROS X6 FASHION REF XT1206C";"2";"9";"68";"0";"0";"0";"1";"4000";"0"
"265679";"2018-01-02";"FASH249";"MONA X6 CABLE TELEFONO SRT";"2";"6";"0";"0";"0";"0";"1";"1200";"0"
"266564";"2018-01-05";"FASH249";"MONA X6 CABLE TELEFONO SRT";"2";"6";"0";"0";"0";"0";"3";"3600";"0"
"268793";"2018-01-11";"FASH249";"MONA X6 CABLE TELEFONO SRT";"2";"6";"0";"0";"0";"0";"1";"1200";"0"
"270025";"2018-01-15";"FASH703";"SET DE MAQUILLAJE SOY LUNA REF ZH005";"2";"9";"68";"0";"0";"0";"3";"16500";"9000"
"270024";"2018-01-15";"FASH819";"MUNECA FROZEN";"2";"9";"68";"0";"0";"0";"3";"33000";"0"
"268455";"2018-01-10";"FASH913";"PANTALONETA EQUIPOS HOMBRE FASHION WEAR ";"1";"5";"45";"0";"0";"0";"1";"10900";"7093.75"
"269954";"2018-01-15";"FAWY063";"CREMA FAWYX200ML";"5";"21";"111";"0";"0";"0";"9";"20700";"11986.38"
"265985";"2018-01-03";"FAWY120";"ACEITE FAWY X120ML";"5";"21";"111";"82";"0";"0";"1";"2200";"1800"
"267941";"2018-01-10";"FAWY120";"ACEITE FAWY X120ML";"5";"21";"111";"82";"0";"0";"2";"6700";"3600"
"267940";"2018-01-10";"FAWY158";"CREMA X 100 GRAMOS FAWY";"5";"23";"115";"0";"0";"0";"13";"22750";"11936.34"
"265415";"2018-01-02";"FAWY201";"GEL FAWY X130G PEQ";"5";"23";"120";"102";"0";"0";"1";"2100";"1452.94"
"267973";"2018-01-10";"FELI015";"VELA X15 LA LUZ DE FELIPE NAVIDENAS";"2";"7";"64";"0";"0";"0";"40";"110000";"0"
"265868";"2018-01-03";"FELI016";"PANTALONETA HOMBRE FELINOS TALLA EXTRA";"1";"5";"45";"0";"0";"0";"1";"11900";"8000"
"267495";"2018-01-07";"FENI688";"ESTUCHE BB SEMINARIO BORDADO FENICITOS ";"1";"1";"6";"0";"0";"0";"1";"12900";"8500"
"265940";"2018-01-03";"FENI898";"PIJAMA BB FENICITOS VARIAS REF";"1";"1";"0";"0";"0";"0";"1";"11900";"8500"
"266334";"2018-01-04";"FEST001";"FESTON DE CUMPLEANOS";"2";"10";"69";"0";"0";"0";"1";"3900";"2333"
"269568";"2018-01-13";"FEYR070";"BLUSA DAMA FEYRO  C/V REF 70";"1";"4";"29";"39";"0";"0";"1";"9000";"6000"
"270167";"2018-01-15";"FEYR070";"BLUSA DAMA FEYRO  C/V REF 70";"1";"4";"29";"39";"0";"0";"2";"18000";"12000"
"265489";"2018-01-02";"FEYR080";"PANTALONETA HOMBRE FEYRO REF 7081/7080";"1";"5";"45";"0";"0";"0";"1";"13000";"8611.11"
"266754";"2018-01-05";"FEYR080";"PANTALONETA HOMBRE FEYRO REF 7081/7080";"1";"5";"45";"0";"0";"0";"1";"13000";"8611.11"
"267343";"2018-01-06";"FEYR080";"PANTALONETA HOMBRE FEYRO REF 7081/7080";"1";"5";"45";"0";"0";"0";"1";"13000";"8611.11"
"267554";"2018-01-08";"FEYR080";"PANTALONETA HOMBRE FEYRO REF 7081/7080";"1";"5";"45";"0";"0";"0";"1";"13000";"8611.11"
"268656";"2018-01-11";"FEYR080";"PANTALONETA HOMBRE FEYRO REF 7081/7080";"1";"5";"45";"0";"0";"0";"1";"13000";"8611.11"
"265577";"2018-01-02";"FEYR091";"BLUSA STRAPLE FEYRO REF 91";"1";"4";"29";"39";"0";"0";"1";"5300";"4400"
"268252";"2018-01-10";"FEYR092";"BLUSA BASICA TIRAS BOTON FEYRO REF 92";"1";"4";"29";"39";"0";"0";"2";"12000";"6964"
"266994";"2018-01-06";"FEYR210";"SHORT DAMA FEYRO REF 1210";"1";"4";"32";"43";"0";"0";"1";"28900";"20500"
"269400";"2018-01-13";"FEYR210";"SHORT DAMA FEYRO REF 1210";"1";"4";"32";"43";"0";"0";"1";"28900";"20500"
"267235";"2018-01-06";"FEYR215";"BERMUDA CORTA HOMBRE";"1";"5";"42";"0";"0";"0";"1";"29900";"22000"
"265914";"2018-01-03";"FEYR221";"CAMISILLA  MANGA NINO FEYRO";"1";"3";"19";"28";"0";"0";"1";"5900";"4100"
"267400";"2018-01-07";"FEYR222";"CAMISILLA ESQUELETO NINO REF 222";"1";"5";"39";"57";"0";"0";"3";"17700";"11400"
"267639";"2018-01-08";"FEYR222";"CAMISILLA ESQUELETO NINO REF 222";"1";"5";"39";"57";"0";"0";"1";"5900";"3800"
"267718";"2018-01-09";"FEYR222";"CAMISILLA ESQUELETO NINO REF 222";"1";"5";"39";"57";"0";"0";"2";"11800";"7600"
"268408";"2018-01-10";"FEYR222";"CAMISILLA ESQUELETO NINO REF 222";"1";"5";"39";"57";"0";"0";"1";"5900";"3800"
"268502";"2018-01-11";"FEYR222";"CAMISILLA ESQUELETO NINO REF 222";"1";"5";"39";"57";"0";"0";"3";"17700";"11400"
"268905";"2018-01-12";"FEYR222";"CAMISILLA ESQUELETO NINO REF 222";"1";"5";"39";"57";"0";"0";"4";"23600";"15200"
"270480";"2018-01-15";"FEYR222";"CAMISILLA ESQUELETO NINO REF 222";"1";"5";"39";"57";"0";"0";"1";"5900";"3800"
"269423";"2018-01-13";"FEYR223";"CAMISETA HOMBRE CUELLO REDONDO";"1";"5";"19";"29";"0";"0";"1";"6900";"5000"
"267136";"2018-01-06";"FEYR300";"LYCRA DAMA FEYRO  SOLOFONDO";"1";"4";"35";"49";"0";"0";"1";"4900";"3312.96"
"265866";"2018-01-03";"FEYR302";"LICRA CORTA  FEYRO REF 302";"1";"4";"35";"49";"0";"0";"1";"6900";"4041.67"
